"Cuota", "Linea", "Modelo", "Precio Publico", "Precio Publico Plan", "Derecho Suscripcion", "IVA", "Total Suscripcion", "Cuota Pura", "Carga Admin Suscripcion", "IVA 21", "Cuota Mensual", "Pago Adjudicacion 30", "Plan", "Producto", "Imagen"
"84","Furgon","CDI Furgon Version 1 con aire acondicionado","1.499.459,897052","1.499.459,897052","29.989,2","6.297,73","36.286,93","17.850,71","2.142,09","449,84","20.606,18","Plan 100%","Vito Furgon","{filedir_4}vito-furgon.jpg"
"84","Furgon","CDI Furgon Version 2 con aire acondicionado","1.519.601,906004","1.519.601,906004","30.392,04","6.382,33","36.774,37","18.090,5","2.170,86","455,88","20.882,98","Plan 100%","Vito Furgon","{filedir_4}vito-furgon.jpg"
"84","Furgon","CDI Furgon Mixto con aire acondicionado","1.615.835,838864","1.615.835,838864","32.316,72","6.786,51","39.103,23","19.236,14","2.308,34","484,75","22.205,46","Plan 100%","Vito Furgon","{filedir_4}vito-furgon.jpg"
"84","Furgon","CDI Furgon Plus con aire acondicionado","1.812.779,816484","1.812.779,816484","36.255,6","7.613,68","43.869,28","21.580,71","2.589,69","543,83","24.911,94","Plan 100%","Vito Furgon","{filedir_4}vito-furgon.jpg"
"84","Pasajeros","Tourer AT ","1.827.778,1808","1.827.778,1808","36.555,56","7.676,67","44.232,23","21.759,26","2.611,11","548,33","25.118,05","Plan 100%","Vito Tourer Automatica","{filedir_4}vito-tourer.jpg"
